age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,location,offspring,pets,smokes,speaks
44,single,f,straight,thin,mostly vegetarian,socially,sometimes,graduated from college/university,white,65,50000,education / academia,"san francisco, california","doesn't have kids, and doesn't want any",likes dogs and has cats,no,english
43,single,m,straight,fit,mostly vegetarian,rarely,never,graduated from law school,white,72,500000,entertainment / media,"new york, new york",has a kid,dislikes dogs and likes cats,no,"english (fluently), french (fluently), c++ (poorly)"
54,single,m,straight,average,strictly anything,socially,never,graduated from law school,white,70,80000,military,"san francisco, california","has kids, and might want more",has dogs and has cats,no,"english (fluently), german (okay)"
39,single,m,straight,skinny,mostly vegetarian,rarely,sometimes,working on space camp,white,72,20000,other,"san francisco, california",doesn't want kids,likes dogs and has cats,trying to quit,"english (fluently), french (poorly), other (okay), other (poorly), other"
27,single,m,straight,athletic,mostly anything,socially,never,graduated from college/university,indian,71,150000,science / tech / engineering,"san francisco, california","has a kid, and wants more",likes dogs,no,"english (fluently), french (okay), hindi (okay)"
37,single,f,straight,athletic,strictly anything,socially,sometimes,graduated from college/university,white,69,50000,science / tech / engineering,"oakland, california",doesn't have kids,likes dogs and likes cats,no,"english (fluently), french (poorly)"
53,single,f,straight,curvy,mostly anything,not at all,never,graduated from high school,black,62,30000,retired,"hayward, california","has a kid, but doesn't want more",has cats,no,english (fluently)
66,single,m,straight,athletic,mostly anything,socially,never,graduated from college/university,white,72,250000,science / tech / engineering,"pacifica, california",has kids,likes dogs and likes cats,no,english (fluently)
26,single,m,straight,fit,strictly anything,desperately,never,graduated from masters program,asian,69,50000,sales / marketing / biz dev,"san francisco, california","doesn't have kids, and doesn't want any",likes dogs and likes cats,when drinking,"english (poorly), chinese (poorly), spanish (poorly)"
26,single,m,straight,athletic,mostly anything,socially,never,graduated from masters program,asian,73,80000,banking / financial / real estate,"san francisco, california","doesn't have kids, but wants them",has dogs and likes cats,no,"english (fluently), chinese (okay)"
39,available,m,straight,average,strictly anything,rarely,never,dropped out of high school,white,73,60000,computer / hardware / software,"oakland, california","doesn't have kids, but might want them",has dogs and likes cats,no,"english (fluently), sign language (poorly)"
22,single,m,gay,average,mostly vegetarian,socially,never,graduated from space camp,white,72,20000,entertainment / media,"martinez, california","doesn't have kids, but might want them",likes dogs and likes cats,no,"english (fluently), sign language (fluently)"
21,single,m,straight,athletic,mostly anything,socially,sometimes,working on two-year college,black,72,20000,sales / marketing / biz dev,"emeryville, california","doesn't have kids, and doesn't want any",likes dogs and dislikes cats,sometimes,"english (fluently), spanish (poorly)"
55,single,m,straight,average,mostly vegetarian,rarely,never,graduated from college/university,white,74,30000,construction / craftsmanship,"san francisco, california","has a kid, and might want more",has dogs and dislikes cats,no,"english (okay), dutch (okay), spanish (okay), english (okay), english (okay)"
27,single,m,straight,thin,mostly anything,socially,never,dropped out of college/university,white,67,70000,computer / hardware / software,"san mateo, california",doesn't have kids,likes dogs,no,english
65,single,m,straight,average,strictly anything,socially,sometimes,working on space camp,white,74,40000,entertainment / media,"berkeley, california",has kids,dislikes dogs and likes cats,no,english (fluently)
30,single,f,straight,fit,mostly anything,socially,never,graduated from college/university,white,69,20000,other,"mill valley, california","doesn't have kids, but might want them",likes dogs and has cats,no,english
21,single,f,bisexual,used up,strictly anything,often,sometimes,working on college/university,hispanic / latin,64,1000000,executive / management,"san francisco, california","doesn't have kids, and doesn't want any",likes dogs and likes cats,yes,"english (fluently), icelandic (okay), bengali (fluently), c++ (poorly), maori (fluently)"
54,single,m,straight,a little extra,strictly vegetarian,socially,sometimes,graduated from masters program,white,70,30000,science / tech / engineering,"richmond, california",has kids,likes dogs and dislikes cats,no,"english (fluently), german (fluently), indonesian (okay)"
26,single,m,bisexual,athletic,anything,socially,never,graduated from college/university,white,70,20000,student,"oakland, california","has a kid, and wants more",has cats,sometimes,"english (fluently), german (poorly)"
26,single,m,straight,average,anything,socially,sometimes,graduated from college/university,white,70,20000,education / academia,"vallejo, california","has a kid, and might want more",likes dogs and likes cats,sometimes,"english (fluently), spanish (okay), german (poorly)"
26,single,m,straight,fit,mostly anything,socially,never,graduated from college/university,white,69,100000,science / tech / engineering,"san francisco, california",doesn't have kids,likes dogs,no,"english, spanish (okay), arabic (okay)"
48,single,f,straight,average,mostly anything,socially,never,dropped out of space camp,black,61,20000,student,"berkeley, california",has kids,likes dogs and likes cats,trying to quit,english
54,single,m,straight,average,mostly anything,socially,never,graduated from two-year college,white,70,100000,other,"benicia, california",has a kid,has dogs and has cats,no,"english (fluently), swedish (poorly)"
33,available,m,straight,athletic,mostly anything,often,sometimes,dropped out of high school,black,71,40000,construction / craftsmanship,"walnut creek, california","has a kid, and might want more",likes dogs and likes cats,yes,english
37,single,f,straight,curvy,strictly anything,very often,sometimes,working on college/university,white,66,1000000,student,"san francisco, california",doesn't want kids,likes dogs,when drinking,english
22,seeing someone,m,straight,athletic,anything,socially,never,working on two-year college,white,71,20000,science / tech / engineering,"oakland, california","doesn't have kids, but wants them",has dogs and dislikes cats,yes,"english (fluently), spanish (okay), japanese (poorly)"
39,single,m,straight,fit,mostly other,not at all,never,graduated from space camp,white,74,40000,sales / marketing / biz dev,"vallejo, california","has kids, and might want more",likes dogs and likes cats,no,"english (fluently), irish (okay), swedish (poorly), ancient greek (okay), german (poorly)"
34,single,f,straight,curvy,mostly vegetarian,socially,never,graduated from college/university,white,62,100000,medicine / health,"oakland, california",has a kid,likes dogs,no,english
46,single,m,straight,average,mostly anything,socially,never,graduated from high school,white,67,20000,transportation,"martinez, california","doesn't have kids, and doesn't want any",has dogs,no,english
38,single,m,straight,average,mostly other,socially,never,graduated from high school,"black, native american, hispanic / latin, other",70,70000,construction / craftsmanship,"benicia, california","has kids, and might want more",has dogs,no,english (fluently)
39,single,m,straight,fit,mostly anything,socially,never,graduated from college/university,white,70,150000,computer / hardware / software,"san francisco, california","has a kid, and wants more",likes dogs and dislikes cats,when drinking,english (fluently)
38,single,m,straight,athletic,mostly anything,socially,never,graduated from college/university,white,74,100000,medicine / health,"san francisco, california","doesn't have kids, but wants them",likes dogs and has cats,no,"english (fluently), spanish (poorly)"
